,date,foodcourt,restaurant,restaurantmenuitem,actual,forecast_arima,model,accuracy_arima
1315,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e3,0.0,0.0,auto-arima,1.0
1316,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,17.0,,auto-arima,1.0
1317,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,9.0,,auto-arima,1.0
1318,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,10.0,,auto-arima,1.0
1319,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,12.0,,auto-arima,1.0
1320,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,4.0,,auto-arima,1.0
1321,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,0.0,0.0,auto-arima,1.0
1322,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606a74a5cf0011c5d8e4,0.0,0.0,auto-arima,1.0
1323,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,3.0,,auto-arima,1.0
1324,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,6.0,,auto-arima,1.0
1325,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,2.0,,auto-arima,1.0
1326,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,10.0,,auto-arima,1.0
1327,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,8.0,,auto-arima,1.0
1328,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,0.0,0.0,auto-arima,1.0
1329,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ed,0.0,0.0,auto-arima,1.0
1330,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,4.0,,auto-arima,1.0
1331,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,4.0,,auto-arima,1.0
1332,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,4.0,,auto-arima,1.0
1333,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,3.0,,auto-arima,1.0
1334,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,6.0,,auto-arima,1.0
1335,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,0.0,0.0,auto-arima,1.0
1336,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8ee,0.0,0.0,auto-arima,1.0
1337,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,1.0,,auto-arima,1.0
1338,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,4.0,,auto-arima,1.0
1339,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,4.0,,auto-arima,1.0
1340,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,3.0,,auto-arima,1.0
1341,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,8.0,,auto-arima,1.0
1342,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,0.0,0.0,auto-arima,1.0
1343,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,0.0,0.0,auto-arima,1.0
1344,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,1.0,,auto-arima,1.0
1345,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,7.0,,auto-arima,1.0
1346,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,5.0,,auto-arima,1.0
1347,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,5.0,,auto-arima,1.0
1348,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,2.0,,auto-arima,1.0
1349,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0.0,0.0,auto-arima,1.0
1350,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0.0,0.0,auto-arima,1.0
1351,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,10.0,,auto-arima,1.0
1352,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,25.0,,auto-arima,1.0
1353,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,14.0,,auto-arima,1.0
1354,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,21.0,,auto-arima,1.0
1355,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,17.0,,auto-arima,1.0
1356,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,0.0,0.0,auto-arima,1.0
1357,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,0.0,0.0,auto-arima,1.0
1358,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,3.0,,auto-arima,0.6666666666666667
1359,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,2.0,,auto-arima,0.6666666666666667
1360,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0.0,,auto-arima,0.6666666666666667
1361,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,3.0,,auto-arima,0.6666666666666667
1362,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,3.0,,auto-arima,0.6666666666666667
1363,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0.0,0.0,auto-arima,0.6666666666666667
1364,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0.0,0.0,auto-arima,0.6666666666666667
1365,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,18.0,,auto-arima,1.0
1366,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,28.0,,auto-arima,1.0
1367,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,56.0,,auto-arima,1.0
1368,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,56.0,,auto-arima,1.0
1369,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,46.0,,auto-arima,1.0
1370,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,0.0,0.0,auto-arima,1.0
1371,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,0.0,0.0,auto-arima,1.0
1372,2024-02-12,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,15.0,,auto-arima,1.0
1373,2024-02-13,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,21.0,,auto-arima,1.0
1374,2024-02-14,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,10.0,,auto-arima,1.0
1375,2024-02-15,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,15.0,,auto-arima,1.0
1376,2024-02-16,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,10.0,,auto-arima,1.0
1377,2024-02-17,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,0.0,0.0,auto-arima,1.0
1378,2024-02-18,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,0.0,0.0,auto-arima,1.0
1379,2024-02-12,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,11.0,,auto-arima,1.0
1380,2024-02-13,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,3.0,,auto-arima,1.0
1381,2024-02-14,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,12.0,,auto-arima,1.0
1382,2024-02-15,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,14.0,,auto-arima,1.0
1383,2024-02-16,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,20.0,,auto-arima,1.0
1384,2024-02-17,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,0.0,0.0,auto-arima,1.0
1385,2024-02-18,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,0.0,0.0,auto-arima,1.0
1386,2024-02-12,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,43.0,,auto-arima,1.0
1387,2024-02-13,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,85.0,,auto-arima,1.0
1388,2024-02-14,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,93.0,,auto-arima,1.0
1389,2024-02-15,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,107.0,,auto-arima,1.0
1390,2024-02-16,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,83.0,,auto-arima,1.0
1391,2024-02-17,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,0.0,0.0,auto-arima,1.0
1392,2024-02-18,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,0.0,0.0,auto-arima,1.0
1393,2024-02-12,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,,auto-arima,0.2857142857142857
1394,2024-02-13,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,,auto-arima,0.2857142857142857
1395,2024-02-14,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,,auto-arima,0.2857142857142857
1396,2024-02-15,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,,auto-arima,0.2857142857142857
1397,2024-02-16,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,,auto-arima,0.2857142857142857
1398,2024-02-17,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,0.0,auto-arima,0.2857142857142857
1399,2024-02-18,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0.0,0.0,auto-arima,0.2857142857142857
1400,2024-02-12,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,20.0,,auto-arima,1.0
1401,2024-02-13,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,30.0,,auto-arima,1.0
1402,2024-02-14,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,57.0,,auto-arima,1.0
1403,2024-02-15,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,48.0,,auto-arima,1.0
1404,2024-02-16,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,50.0,,auto-arima,1.0
1405,2024-02-17,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0.0,0.0,auto-arima,1.0
1406,2024-02-18,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0.0,0.0,auto-arima,1.0
1407,2024-02-12,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,,auto-arima,0.33333333333333337
1408,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,36.0,,auto-arima,0.33333333333333337
1409,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,,auto-arima,0.33333333333333337
1410,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,,auto-arima,0.33333333333333337
1411,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,,auto-arima,0.33333333333333337
1412,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,0.0,auto-arima,0.33333333333333337
1413,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0.0,0.0,auto-arima,0.33333333333333337
1414,2024-02-12,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,90.0,,auto-arima,1.0
1415,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,107.0,,auto-arima,1.0
1416,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,54.0,,auto-arima,1.0
1417,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,122.0,,auto-arima,1.0
1418,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,113.0,,auto-arima,1.0
1419,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,0.0,0.0,auto-arima,1.0
1420,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,0.0,0.0,auto-arima,1.0
1421,2024-02-12,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,85.0,,auto-arima,1.0
1422,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,88.0,,auto-arima,1.0
1423,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,35.0,,auto-arima,1.0
1424,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,100.0,,auto-arima,1.0
1425,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,69.0,,auto-arima,1.0
1426,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,0.0,0.0,auto-arima,1.0
1427,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,0.0,0.0,auto-arima,1.0
1428,2024-02-12,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,,auto-arima,0.33333333333333337
1429,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,1.0,,auto-arima,0.33333333333333337
1430,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,,auto-arima,0.33333333333333337
1431,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,,auto-arima,0.33333333333333337
1432,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,,auto-arima,0.33333333333333337
1433,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,0.0,auto-arima,0.33333333333333337
1434,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0.0,0.0,auto-arima,0.33333333333333337
1435,2024-02-12,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,,auto-arima,0.5
1436,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,9.0,,auto-arima,0.5
1437,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,2.0,,auto-arima,0.5
1438,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,2.0,,auto-arima,0.5
1439,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,,auto-arima,0.5
1440,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,0.0,auto-arima,0.5
1441,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,0.0,auto-arima,0.5
1442,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,9.0,,auto-arima,1.0
1443,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,17.0,,auto-arima,1.0
1444,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,9.0,,auto-arima,1.0
1445,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,15.0,,auto-arima,1.0
1446,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,11.0,,auto-arima,1.0
1447,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0.0,0.0,auto-arima,1.0
1448,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0.0,0.0,auto-arima,1.0
1449,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,4.0,,auto-arima,1.0
1450,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,9.0,,auto-arima,1.0
1451,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,15.0,,auto-arima,1.0
1452,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,8.0,,auto-arima,1.0
1453,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,13.0,,auto-arima,1.0
1454,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0.0,0.0,auto-arima,1.0
1455,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0.0,0.0,auto-arima,1.0
1456,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,9.0,,auto-arima,1.0
1457,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,17.0,,auto-arima,1.0
1458,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,20.0,,auto-arima,1.0
1459,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,19.0,,auto-arima,1.0
1460,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,20.0,,auto-arima,1.0
1461,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0.0,0.0,auto-arima,1.0
1462,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0.0,0.0,auto-arima,1.0
1463,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,2.0,,auto-arima,1.0
1464,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,6.0,,auto-arima,1.0
1465,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,4.0,,auto-arima,1.0
1466,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,6.0,,auto-arima,1.0
1467,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,5.0,,auto-arima,1.0
1468,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0.0,0.0,auto-arima,1.0
1469,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0.0,0.0,auto-arima,1.0
1470,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,10.0,,auto-arima,1.0
1471,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,33.0,,auto-arima,1.0
1472,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,45.0,,auto-arima,1.0
1473,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,23.0,,auto-arima,1.0
1474,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,33.0,,auto-arima,1.0
1475,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0.0,0.0,auto-arima,1.0
1476,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0.0,0.0,auto-arima,1.0
1477,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,8.0,,auto-arima,1.0
1478,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,18.0,,auto-arima,1.0
1479,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,29.0,,auto-arima,1.0
1480,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,31.0,,auto-arima,1.0
1481,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,27.0,,auto-arima,1.0
1482,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0.0,0.0,auto-arima,1.0
1483,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0.0,0.0,auto-arima,1.0
1484,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,,auto-arima,0.6666666666666667
1485,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,6.0,,auto-arima,0.6666666666666667
1486,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,9.0,,auto-arima,0.6666666666666667
1487,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,9.0,,auto-arima,0.6666666666666667
1488,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,7.0,,auto-arima,0.6666666666666667
1489,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,0.0,auto-arima,0.6666666666666667
1490,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,0.0,auto-arima,0.6666666666666667
1491,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,,auto-arima,0.33333333333333337
1492,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,,auto-arima,0.33333333333333337
1493,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,26.0,,auto-arima,0.33333333333333337
1494,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,,auto-arima,0.33333333333333337
1495,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,,auto-arima,0.33333333333333337
1496,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,auto-arima,0.33333333333333337
1497,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,auto-arima,0.33333333333333337
1498,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,122.0,,auto-arima,1.0
1499,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,118.0,,auto-arima,1.0
1500,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,93.0,,auto-arima,1.0
1501,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,110.0,,auto-arima,1.0
1502,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,125.0,,auto-arima,1.0
1503,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0.0,0.0,auto-arima,1.0
1504,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0.0,0.0,auto-arima,1.0
