,foodcourt,restaurant,restaurantmenuitem,deepar_uni,deepar_multi,xgb_norm,xgb_lag,rf_lag,prophet,prophet_multi,xgb_multi,rf_multi,lr,max_accuracy,best_model,max_accuracy_segment,sales_segment,rank_segment,total_count,menuitemname
238,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bb,0.307142857142857,0.828571428571428,0.5595238095238095,0.3583333333333333,0.5071428571428571,0.49523809523809526,0.6142857142857143,0.764285714285714,0.559523809523809,0.727380952380952,0.828571428571428,deepar_multi,85-90,<10,>500,228,Plain Paratha with Bhaji
239,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,0.361904761904761,0.828205128205128,0.6047619047619048,0.319047619047619,0.4190476190476191,0.4571428571428571,0.4476190476190477,0.428571428571428,0.314285714285714,0.433333333333333,0.828205128205128,deepar_multi,85-90,<10,>500,191,Non Veg Combo
240,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,0.758928571428571,0.82747487066709,0.7589285714285714,0.75,0.7678571428571428,0.3482142857142857,0.3660714285714286,0.428571428571428,0.803571428571428,0.0892857142857143,0.82747487066709,deepar_multi,85-90,10-25,>500,65,Chicken Biryani With Raita
241,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,0.470238095238095,0.825820287040856,0.5178571428571428,0.47619047619047616,0.6130952380952381,0.5178571428571428,0.5238095238095237,0.49047619047619,0.482142857142857,0.508333333333333,0.825820287040856,deepar_multi,85-90,<10,>500,161,Veg Combo
242,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,0.453061224489795,0.825427566029069,0.2265306122448979,0.3979591836734694,0.34897959183673477,0.339795918367347,0.4704081632653061,0.662585034013605,0.474489795918367,0.699659863945578,0.825427566029069,deepar_multi,85-90,<10,>500,112,Plain Paratha with Bhaji
243,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,0.457142857142857,0.82533606744133,0.41428571428571437,0.4571428571428571,0.4571428571428571,0.44285714285714284,0.44285714285714284,0.357142857142857,0.428571428571428,0.242857142857142,0.82533606744133,deepar_multi,85-90,<10,>500,74,Non Veg Combo
244,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,0.71938775510204,0.824125874125874,0.6193877551020408,0.5479591836734694,0.7755102040816326,0.7142857142857143,0.6346938775510205,0.442857142857142,0.813265306122449,0.332653061224489,0.824125874125874,deepar_multi,85-90,<10,>500,134,Veg Combo
245,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,0.817460317460317,0.823275265441164,0.9126984126984127,0.8412698412698413,0.8095238095238095,0.9047619047619048,0.9047619047619048,0.809523809523809,0.817460317460317,0.658730158730158,0.9126984126984127,xgb_norm,90-95,10-25,>500,110,Chicken Biryani
246,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,0.892857142857142,0.82312925170068,0.8142857142857143,0.9785714285714285,0.8357142857142857,0.8142857142857143,0.8214285714285714,0.971428571428571,0.628571428571428,0.285714285714285,0.9785714285714285,xgb_lag,>95,10-25,>500,109,Mushroom Biryani
247,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,0.904761904761904,0.822485054627911,0.8095238095238095,0.7428571428571429,0.7523809523809524,0.8095238095238095,0.9809523809523809,0.4,0.342857142857142,0.742857142857142,0.9809523809523809,prophet_multi,>95,10-25,>500,86,Chicken Biryani
248,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,0.793647177105823,0.821794284147225,0.7461149265660544,0.7403085636168343,0.773973172469413,0.7813699110691592,0.7826926623919106,0.704880889091415,0.786061474031398,0.562819386127656,0.821794284147225,deepar_multi,85-90,25-50,400-500,717,Combo Meal 1
249,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,0.704212454212454,0.821630575307045,0.6952075702075702,0.508601517530089,0.672531833246119,0.7009637188208617,0.7257653061224489,0.416644863073434,0.708180708180708,0.751831501831501,0.821630575307045,deepar_multi,85-90,10-25,>500,317,Combo Meal 3
250,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,0.658161213309954,0.821428571428571,0.703652411661565,0.5679970677682348,0.6540025954213597,0.7140241909120628,0.6939601969350253,0.348521501381913,0.725033928695256,0.358237490960603,0.821428571428571,deepar_multi,85-90,10-25,400-500,549,Combo Meal 2
251,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,0.603896103896103,0.821428571428571,0.6601731601731602,0.6168831168831168,0.5649350649350651,0.5324675324675324,0.5930735930735931,0.744588744588744,0.77056277056277,0.51082251082251,0.821428571428571,deepar_multi,85-90,<10,>500,181,Non-Veg Meal
252,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,0.697619047619047,0.82063492063492,0.8845238095238095,0.6499999999999999,0.7479591836734694,0.8198979591836735,0.8241496598639456,0.575510204081632,0.807993197278911,0.431802721088435,0.8845238095238095,xgb_norm,85-90,10-25,400-500,644,North / South Indian Full Meal
253,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,0.857142857142857,0.819047619047619,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.857142857142857,0.285714285714285,0.0,1.0,xgb_lag,>95,25-50,300-400,33,Chicken Hyderabadi Biryani
254,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,0.553571428571428,0.818426310531573,0.5017006802721089,0.6581632653061225,0.6921768707482994,0.49234693877551017,0.47193877551020413,0.553571428571428,0.49234693877551,0.459183673469387,0.818426310531573,deepar_multi,85-90,<10,>500,156,Any Veg Biryani
255,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,0.683919022154316,0.8183578832515,0.6636268143621085,0.5832219251336899,0.6733670741023682,0.6595206264323912,0.6684491978609626,0.78327922077922,0.746180290297937,0.343678380443086,0.8183578832515,deepar_multi,85-90,10-25,>500,406,Mini Meals
256,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,0.738363766559255,0.81780355620509,0.8546962644707006,0.4319727891156463,0.6206647571309225,0.7857560568086883,0.8116123642439432,0.713354815610454,0.832211481083661,0.170676691729323,0.8546962644707006,xgb_norm,85-90,10-25,>500,393,South Indian Meals
257,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,0.703137153227897,0.817569438416499,0.7294529427015816,0.6917293233082706,0.7088410681877106,0.4611096707285455,0.4486647653616801,0.527482499351827,0.365309826289862,0.428571428571428,0.817569438416499,deepar_multi,85-90,25-50,400-500,293,Egg Combo
258,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576133,0.456942355889724,0.817120181405895,0.4876190476190476,0.5137844611528821,0.6009022556390977,0.5061654135338345,0.5383458646616541,0.466580737558181,0.554980307912638,0.457644110275689,0.817120181405895,deepar_multi,85-90,25-50,300-400,1040,Aloo Pyaz Paratha with Curd
259,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576149,0.714285714285714,0.816738816738816,0.8,0.8571428571428572,0.8285714285714285,0.4285714285714286,0.4,0.685714285714285,0.714285714285714,0.457142857142857,0.8571428571428572,xgb_lag,85-90,10-25,>500,85,Penne Pasta with Garlic Bread
260,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576150,0.714285714285714,0.816666666666666,0.7142857142857143,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.714285714285714,0.714285714285714,0.0,1.0,xgb_lag,>95,10-25,>500,87, Egg Masala With Rice Or Plain Paratha (2 pcs)
261,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576160,0.417293233082706,0.816017316017316,0.3571428571428571,0.5112781954887218,0.4172932330827067,0.4135338345864662,0.368421052631579,0.417293233082706,0.387218045112781,0.0977443609022555,0.816017316017316,deepar_multi,85-90,25-50,200-300,494,Rice Combo
262,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576167,0.79527417027417,0.81547619047619,0.7992424242424243,0.7476551226551227,0.9126984126984127,0.8060966810966811,0.7842712842712842,0.480699855699855,0.624639249639249,0.709595959595959,0.9126984126984127,rf_lag,90-95,<10,>500,222,Gobhi Paratha with Curd
263,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c001857616a,0.595238095238095,0.814737737200143,0.5952380952380952,0.6666666666666666,0.6666666666666666,0.3492063492063492,0.6666666666666666,0.69047619047619,0.396825396825396,0.0793650793650793,0.814737737200143,deepar_multi,85-90,<10,>500,47,Chicken Combo with Paratha/Rice
264,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,653650ca49e84f001b97d04f,0.745098039215686,0.814718614718614,0.6414565826330532,0.6890756302521008,0.6610644257703081,0.36414565826330525,0.3585434173669467,0.722689075630252,0.759103641456582,0.0,0.814718614718614,deepar_multi,85-90,25-50,300-400,205,Veg Biryani
265,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6300,0.618679193147278,0.814285714285714,0.7712904117159436,0.8118264714009396,0.7560928433268859,0.35507046145344023,0.3476651008565902,0.714285714285714,0.301547388781431,0.00759878419452886,0.814285714285714,deepar_multi,85-90,25-50,200-300,181,Kadhi with Rice
266,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6301,0.714285714285714,0.814039182170797,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.714285714285714,0.428571428571428,0.571428571428571,0.814039182170797,deepar_multi,85-90,25-50,300-400,169,Rajma with Rice Or 4 Plain Roti
267,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6302,0.347826086956521,0.813930117501546,0.46255023748629887,0.2857142857142857,0.4561563755937158,0.6072341980270368,0.748081841432225,0.571428571428571,0.352575812933869,0.488856412130069,0.813930117501546,deepar_multi,85-90,25-50,200-300,372,Chole + Rice Combo
268,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6304,0.426577439741433,0.813393014863603,0.4159982966880158,0.3378354286855261,0.4584922972333745,0.44065149645941337,0.351798104556054,0.165707534948287,0.5338025591108,0.251016095551184,0.813393014863603,deepar_multi,85-90,25-50,300-400,487,Paneer Combo
269,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6306,0.285714285714285,0.812698412698412,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.714285714285714,0.285714285714285,0.571428571428571,0.812698412698412,deepar_multi,85-90,25-50,200-300,1019,Paneer with Paratha Combo
270,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6307,0.285714285714285,0.811791383219954,0.2857142857142857,0.5306122448979592,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.142857142857142,0.285714285714285,0.775510204081632,0.811791383219954,deepar_multi,85-90,25-50,200-300,303,Paratha Combo
271,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f630b,0.635610766045548,0.810595776772247,0.8759834368530021,0.8322981366459627,0.9407867494824017,0.5351966873706004,0.5461697722567287,0.426708074534161,0.548033126293995,0.174120082815735,0.9407867494824017,rf_lag,90-95,25-50,200-300,191,Chicken Combo
272,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,6551ddb95306ac00179f6315,0.714285714285714,0.810526912049897,0.7142857142857143,0.8571428571428572,0.7142857142857143,0.3214285714285714,0.3214285714285714,0.714285714285714,0.535714285714285,0.767857142857142,0.8571428571428572,xgb_lag,85-90,50-75,100-200,72,Rajma with Paratha
273,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,655da001700de30017e14c29,0.857142857142857,0.810362554112554,0.8571428571428572,1.0,0.8571428571428572,0.8571428571428572,1.0,1.0,0.857142857142857,0.142857142857142,1.0,xgb_lag,>95,25-50,300-400,52,Matar Mushroom with Rumali Roti
274,621243047b7da3595490b804,621cc6fdc599d2546bf3cad6,644e5ab95d92cb001b5777d9,0.472218281552938,0.81031746031746,0.5491956305858987,0.611235341477929,0.5300611735169829,0.5126495483993001,0.5126495483993001,0.763828709239405,0.435239040998723,0.210999196103466,0.81031746031746,deepar_multi,85-90,50-75,100-200,1926,Veg Thali  
275,621243047b7da3595490b804,621cc6fdc599d2546bf3cad6,644e5ab95d92cb001b5777dd,0.622077922077922,0.810050509028413,0.6656462585034013,0.6149350649350649,0.701669758812616,0.6614718614718615,0.6614718614718615,0.697531040388183,0.664162028447742,0.70182436611008,0.810050509028413,deepar_multi,85-90,25-50,300-400,724, Nonveg Combo
276,621243047b7da3595490b804,621cc6fdc599d2546bf3cad6,644e5ab95d92cb001b5777e7,0.524156877605153,0.809929356357927,0.6800056265573506,0.6496348479107099,0.6008273335859543,0.6117307979376945,0.6145291490119076,0.643005106551904,0.701331427193496,0.102627257799671,0.809929356357927,deepar_multi,85-90,75-100,100-200,2161,Premium Thali 
277,621243047b7da3595490b804,63c64c1d4ebc2200177071bf,65bb489bac99d00017770c12,0.857142857142857,0.809523809523809,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.857142857142857,0.857142857142857,1.0,1.0,lr,>95,25-50,300-400,28,Boneless Hyderabadi Chicken Biryani
278,621243047b7da3595490b804,647edb7b42050e001bbab8ab,6577e41ed41b77001b59548e,0.857142857142857,0.809401392258535,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.4285714285714286,1.0,0.857142857142857,0.0,1.0,xgb_lag,>95,25-50,200-300,63,Mini Thali
279,621243047b7da3595490b804,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,0.857142857142857,0.809366823652538,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.4285714285714286,1.0,0.285714285714285,0.857142857142857,1.0,xgb_lag,>95,25-50,300-400,33,Mini Thali
280,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a57780ed20017ce666c,0.787508609369377,0.808260154168082,0.7394667280855588,0.6020846958805877,0.7058510630450402,0.7448336747574595,0.7439891990361365,0.670655019093535,0.781463603575324,0.510183080956387,0.808260154168082,deepar_multi,85-90,25-50,200-300,1079, COMBO 
281,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a57780ed20017ce6675,0.767857142857142,0.8078231292517,0.75,0.7678571428571428,0.75,0.6071428571428572,0.6160714285714286,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,xgb_multi,85-90,10-25,>500,43,stuffed besanchilla with mintchutnet
282,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667b,0.571428571428571,0.806708580237992,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.857142857142857,0.428571428571428,0.285714285714285,0.857142857142857,xgb_multi,85-90,25-50,400-500,101,aloo tikki with chholey
283,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,0.419294990723562,0.805975536667756,0.42486085343228197,0.74860853432282,0.4267161410018553,0.49443413729128005,0.5408163265306123,0.571428571428571,0.571428571428571,0.638218923933209,0.805975536667756,deepar_multi,85-90,10-25,>500,133,VEG MEAL IN BOWL
284,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,0.714285714285714,0.805143438122161,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.857142857142857,0.857142857142857,0.571428571428571,0.857142857142857,xgb_multi,85-90,10-25,>500,108, NON VEG COMBO
285,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,0.701726844583987,0.804996230413431,0.7551020408163265,0.7425431711145997,0.7441130298273155,0.7551020408163265,0.7543171114599686,0.0635792778649921,0.425431711145996,0.648351648351648,0.804996230413431,deepar_multi,85-90,10-25,>500,153,Idli with Sambar
286,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,0.571428571428571,0.804761904761904,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.142857142857142,0.428571428571428,1.0,1.0,lr,>95,10-25,>500,185,Non Veg Combo
287,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,0.714285714285714,0.802173289984947,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.292358803986711,0.292358803986711,0.714285714285714,0.574750830564784,0.857142857142857,0.857142857142857,lr,85-90,50-75,100-200,249,Veg Biryani
288,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,0.571428571428571,0.798659503761544,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,lr,85-90,25-50,300-400,268,Veg Combo
289,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,0.857142857142857,0.798469387755102,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.857142857142857,0.428571428571428,0.0,1.0,xgb_lag,>95,75-100,100-200,173,Chicken Tikka Biryani
290,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,0.868421052631579,0.797911892029539,0.8082706766917294,0.7142857142857143,0.7481203007518797,0.8120300751879699,0.8120300751879699,0.988721804511278,0.966165413533834,0.996240601503759,0.996240601503759,lr,>95,25-50,200-300,192,Chicken Seekh Kabab With Rumali Roti
291,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,0.571428571428571,0.797893772893773,0.6062717770034843,0.5714285714285714,0.613240418118467,0.5853658536585367,0.5958188153310104,0.958188153310104,0.916376306620209,0.728222996515679,0.958188153310104,xgb_multi,>95,25-50,200-300,202,Egg Thali
292,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,0.879849773803864,0.797752951882896,0.8368264748824477,0.7756769792406351,0.8680605836689844,0.8580457049374685,0.8650833072408999,0.889326239911059,0.919244823121141,0.403648264933904,0.919244823121141,rf_multi,90-95,>100,1-100,2781,Full Veg Thali
293,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,0.857142857142857,0.797108843537415,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.857142857142857,0.428571428571428,0.0,0.8571428571428572,xgb_norm,85-90,25-50,300-400,61,Mutton Rogan Josh with Rice
294,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,0.745126050420168,0.796245421245421,0.6838655462184874,0.3628571428571429,0.44932773109243695,0.6811764705882353,0.6642016806722689,0.130420168067226,0.505966386554621,0.212857142857142,0.796245421245421,deepar_multi,70-80,10-25,400-500,499,Full Non Veg Thali
295,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,64d32f68fa462b001bb56931,0.714285714285714,0.795483682983683,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.714285714285714,0.857142857142857,1.0,xgb_multi,>95,25-50,300-400,94,Rumali Roti with Chicken Tikka Masala
296,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,65b0ad29e341a6001c313a92,0.965986394557823,0.79504075746405,0.9455782312925171,0.8571428571428572,0.9387755102040817,0.3197278911564626,0.34693877551020413,0.857142857142857,0.428571428571428,0.0680272108843537,0.965986394557823,deepar_uni,>95,75-100,1-100,179,Paneer Tikka Masala  with Paratha
297,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,65b0ad4be341a6001c313a97,0.857142857142857,0.793772893772893,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.4285714285714286,0.857142857142857,0.428571428571428,0.0,1.0,xgb_lag,>95,25-50,200-300,68,Chicken Tikka Masala with Paratha
298,6244862d067f3538a2b7c517,65683b172a1ed1001bcdbadc,65719187df6df0001bf78f41,0.721428571428571,0.793079556608968,0.7642857142857142,0.4285714285714286,0.8285714285714285,0.9071428571428571,0.9071428571428571,0.728571428571428,0.585714285714285,0.0857142857142856,0.9071428571428571,prophet,90-95,<10,>500,88,Non Veg Biryani
299,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,0.588435374149659,0.792207792207792,0.6054421768707483,0.5108843537414967,0.5394557823129251,0.6054421768707483,0.6054421768707483,0.250680272108843,0.5578231292517,0.657142857142857,0.792207792207792,deepar_multi,70-80,<10,>500,106,Chicken Combo
300,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,0.654220779220779,0.791412563308708,0.5912337662337662,0.5652597402597404,0.5893939393939394,0.6238636363636364,0.6238636363636364,0.654870129870129,0.685119047619047,0.373051948051948,0.791412563308708,deepar_multi,70-80,10-25,>500,381,Thali-Veg
301,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,0.592857142857142,0.791216486594637,0.6571428571428571,0.5571428571428572,0.6428571428571428,0.6571428571428571,0.6571428571428571,0.378571428571428,0.657142857142857,0.614285714285714,0.791216486594637,deepar_multi,70-80,<10,>500,100,Thali-Non Veg
302,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,0.428571428571428,0.790591272081955,0.4285714285714286,0.5,0.4642857142857143,0.4285714285714286,0.4285714285714286,0.476190476190476,0.583333333333333,0.214285714285714,0.790591272081955,deepar_multi,70-80,<10,>500,192,Veg Combo
303,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,0.321428571428571,0.790306122448979,0.30952380952380953,0.3214285714285714,0.30952380952380953,0.33333333333333326,0.3214285714285714,0.571428571428571,0.321428571428571,0.428571428571428,0.790306122448979,deepar_multi,70-80,10-25,>500,99,Veg Meal
304,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,0.905086245024325,0.789682539682539,0.924546660769571,0.7386996904024767,0.7874391862007961,0.924546660769571,0.9161432994250331,0.817779743476337,0.931180893409995,0.23516143299425,0.931180893409995,rf_multi,90-95,10-25,>500,422,Egg Biryani 
305,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,0.763274027559741,0.789436885865457,0.6741452991452992,0.6938688295831152,0.7647784754927612,0.7626111983254841,0.7533272283272283,0.657936507936507,0.686882958311529,0.320229373800802,0.789436885865457,deepar_multi,70-80,25-50,200-300,1079,Chicken  Biryani basumathi rice
306,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,0.571428571428571,0.789127539127539,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.857142857142857,0.714285714285714,0.571428571428571,0.857142857142857,xgb_multi,85-90,10-25,400-500,48,Paratha With Chicken Curry & Salad
307,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,0.835057204700061,0.789115646258503,0.831199752628324,0.5618815708101422,0.6630565862708719,0.858743042671614,0.7410868893011751,0.618421459492888,0.770191713048855,0.395330859616573,0.858743042671614,prophet,85-90,10-25,>500,419,Parota with  Chicken Curry Combo
308,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,0.857142857142857,0.788657770800627,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.857142857142857,0.857142857142857,0.428571428571428,1.0,xgb_lag,>95,10-25,400-500,23,Hyderabadi Chicken Biryani.
309,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,0.855442176870748,0.788435374149659,0.8458049886621315,0.6146258503401361,0.7591836734693878,0.840249433106576,0.8485260770975056,0.495351473922902,0.816326530612244,0.444897959183673,0.855442176870748,deepar_uni,85-90,25-50,300-400,689,Kerala Parotta with Veg Curry
310,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,0.758445258445258,0.788220197206372,0.683610965753823,0.7272534013605443,0.7695171230885516,0.758726888191174,0.747813826385255,0.75242019884877,0.769180984359555,0.272486772486772,0.788220197206372,deepar_multi,70-80,10-25,>500,403,North Indian Veg Mini Thali
311,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,0.755237246413717,0.787619047619047,0.763644851880146,0.6639758933876581,0.7939054409642645,0.6082081317375435,0.6091842797725151,0.697372888549359,0.830816569051863,0.653068500127323,0.830816569051863,rf_multi,85-90,<10,>500,385,Plain Rice with Chapati & sambar
312,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,0.779869221484128,0.787493729354194,0.7115870084814184,0.5920381783735822,0.6509852354572851,0.8065181419218687,0.8176279207335108,0.423218782224993,0.732882483193042,0.34520012470323,0.8176279207335108,prophet_multi,85-90,25-50,300-400,805,Rice with Sambar & Papad/Pickle
313,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,0.512445887445887,0.787414965986394,0.5194805194805194,0.4642857142857143,0.5091991341991342,0.5016233766233766,0.5162337662337663,0.543831168831168,0.531385281385281,0.241883116883116,0.787414965986394,deepar_multi,70-80,<10,>500,210,South Indian Veg Thali
314,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,0.857142857142857,0.786522672729569,0.8571428571428572,1.0,0.8571428571428572,0.2857142857142857,0.2857142857142857,0.571428571428571,0.714285714285714,0.0,1.0,xgb_lag,>95,10-25,400-500,22,Veg Biryani With Basmati Rice
315,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,0.706130179344465,0.786497629354772,0.480674087816945,0.6510513296227582,0.611317254174397,0.6663188002473717,0.6663188002473717,0.2545609152752,0.701646567717996,0.344928880643166,0.786497629354772,deepar_multi,70-80,<10,>500,112,South Indian Veg Mini Thali
316,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,0.728571428571428,0.785987829541836,0.5333333333333333,0.41428571428571437,0.48571428571428565,0.7523809523809524,0.6047619047619048,0.59047619047619,0.7,0.304761904761904,0.785987829541836,deepar_multi,70-80,<10,>500,51,Red Rice Bowl With Soya
317,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,0.722959183673469,0.785714285714285,0.5384353741496599,0.5333333333333333,0.5715986394557824,0.6753401360544218,0.6753401360544218,0.564455782312925,0.686054421768707,0.396088435374149,0.785714285714285,deepar_multi,70-80,<10,>500,62,Red Rice Bowl With Paneer 
