,foodcourt,restaurant,restaurantmenuitem,date,forecast,r2,actual,error,MAPE,accuracy_prophet_multi
5746,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffdaf40e315001b2a0d61,2024-02-18,0,0.8974245115452931,0.0,0.0,0.13553720158720983,0.8644627984127902
5747,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-12,0,-0.2135306553911207,20.0,1.0,0.40514842300556586,0.5948515769944341
5748,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-13,15,-0.2135306553911207,24.0,0.375,0.40514842300556586,0.5948515769944341
5749,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-14,10,-0.2135306553911207,21.0,0.5238095238095238,0.40514842300556586,0.5948515769944341
5750,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-15,15,-0.2135306553911207,22.0,0.3181818181818182,0.40514842300556586,0.5948515769944341
5751,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-16,8,-0.2135306553911207,21.0,0.6190476190476191,0.40514842300556586,0.5948515769944341
5752,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-17,0,-0.2135306553911207,0.0,0.0,0.40514842300556586,0.5948515769944341
5753,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,2024-02-18,0,-0.2135306553911207,0.0,0.0,0.40514842300556586,0.5948515769944341
5754,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-12,15,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
5755,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-13,10,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
5756,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-14,16,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
5757,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-15,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
5758,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-16,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
5759,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
5760,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
5761,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-12,10,0.7446924333151878,0.0,1.0,0.23272466881489437,0.7672753311851056
5762,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-13,21,0.7446924333151878,19.0,0.10526315789473684,0.23272466881489437,0.7672753311851056
5763,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-14,19,0.7446924333151878,14.0,0.35714285714285715,0.23272466881489437,0.7672753311851056
5764,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-15,20,0.7446924333151878,18.0,0.1111111111111111,0.23272466881489437,0.7672753311851056
5765,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-16,17,0.7446924333151878,18.0,0.05555555555555555,0.23272466881489437,0.7672753311851056
5766,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-17,0,0.7446924333151878,0.0,0.0,0.23272466881489437,0.7672753311851056
5767,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,2024-02-18,0,0.7446924333151878,0.0,0.0,0.23272466881489437,0.7672753311851056
5768,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-12,36,0.842496231967272,56.0,0.35714285714285715,0.1594482772849115,0.8405517227150885
5769,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-13,81,0.842496231967272,63.0,0.2857142857142857,0.1594482772849115,0.8405517227150885
5770,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-14,79,0.842496231967272,99.0,0.20202020202020202,0.1594482772849115,0.8405517227150885
5771,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-15,76,0.842496231967272,69.0,0.10144927536231885,0.1594482772849115,0.8405517227150885
5772,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-16,62,0.842496231967272,53.0,0.16981132075471697,0.1594482772849115,0.8405517227150885
5773,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-17,0,0.842496231967272,0.0,0.0,0.1594482772849115,0.8405517227150885
5774,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,2024-02-18,0,0.842496231967272,0.0,0.0,0.1594482772849115,0.8405517227150885
5775,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-12,17,0.7876175548589341,21.0,0.19047619047619047,0.16195334570910605,0.838046654290894
5776,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-13,24,0.7876175548589341,37.0,0.35135135135135137,0.16195334570910605,0.838046654290894
5777,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-14,29,0.7876175548589341,24.0,0.20833333333333334,0.16195334570910605,0.838046654290894
5778,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-15,36,0.7876175548589341,31.0,0.16129032258064516,0.16195334570910605,0.838046654290894
5779,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-16,21,0.7876175548589341,27.0,0.2222222222222222,0.16195334570910605,0.838046654290894
5780,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-17,0,0.7876175548589341,0.0,0.0,0.16195334570910605,0.838046654290894
5781,6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,2024-02-18,0,0.7876175548589341,0.0,0.0,0.16195334570910605,0.838046654290894
5782,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-12,2,-1.5328947368421053,4.0,0.5,0.5357142857142857,0.4642857142857143
5783,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-13,5,-1.5328947368421053,0.0,1.0,0.5357142857142857,0.4642857142857143
5784,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-14,7,-1.5328947368421053,4.0,0.75,0.5357142857142857,0.4642857142857143
5785,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-15,4,-1.5328947368421053,0.0,1.0,0.5357142857142857,0.4642857142857143
5786,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-16,3,-1.5328947368421053,2.0,0.5,0.5357142857142857,0.4642857142857143
5787,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-17,0,-1.5328947368421053,0.0,0.0,0.5357142857142857,0.4642857142857143
5788,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,2024-02-18,0,-1.5328947368421053,0.0,0.0,0.5357142857142857,0.4642857142857143
5789,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-12,8,0.14471403812824957,8.0,0.0,0.3195970695970696,0.6804029304029304
5790,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-13,15,0.14471403812824957,13.0,0.15384615384615385,0.3195970695970696,0.6804029304029304
5791,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-14,19,0.14471403812824957,9.0,1.0,0.3195970695970696,0.6804029304029304
5792,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-15,13,0.14471403812824957,12.0,0.08333333333333333,0.3195970695970696,0.6804029304029304
5793,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-16,12,0.14471403812824957,6.0,1.0,0.3195970695970696,0.6804029304029304
5794,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-17,0,0.14471403812824957,0.0,0.0,0.3195970695970696,0.6804029304029304
5795,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,2024-02-18,0,0.14471403812824957,0.0,0.0,0.3195970695970696,0.6804029304029304
5796,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-12,3,-0.954954954954955,3.0,0.0,0.4523809523809524,0.5476190476190477
5797,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-13,6,-0.954954954954955,0.0,1.0,0.4523809523809524,0.5476190476190477
5798,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-14,5,-0.954954954954955,2.0,1.0,0.4523809523809524,0.5476190476190477
5799,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-15,4,-0.954954954954955,0.0,1.0,0.4523809523809524,0.5476190476190477
5800,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-16,5,-0.954954954954955,6.0,0.16666666666666666,0.4523809523809524,0.5476190476190477
5801,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-17,0,-0.954954954954955,0.0,0.0,0.4523809523809524,0.5476190476190477
5802,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,2024-02-18,0,-0.954954954954955,0.0,0.0,0.4523809523809524,0.5476190476190477
5803,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-12,4,0.1491712707182321,6.0,0.3333333333333333,0.4011544011544012,0.5988455988455987
5804,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-13,10,0.1491712707182321,6.0,0.6666666666666666,0.4011544011544012,0.5988455988455987
5805,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-14,11,0.1491712707182321,5.0,1.0,0.4011544011544012,0.5988455988455987
5806,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-15,13,0.1491712707182321,9.0,0.4444444444444444,0.4011544011544012,0.5988455988455987
5807,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-16,7,0.1491712707182321,11.0,0.36363636363636365,0.4011544011544012,0.5988455988455987
5808,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-17,0,0.1491712707182321,0.0,0.0,0.4011544011544012,0.5988455988455987
5809,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,2024-02-18,0,0.1491712707182321,0.0,0.0,0.4011544011544012,0.5988455988455987
5810,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-12,11,0.9457668253523757,22.0,0.5,0.11637885923600208,0.8836211407639979
5811,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-13,54,0.9457668253523757,52.0,0.038461538461538464,0.11637885923600208,0.8836211407639979
5812,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-14,46,0.9457668253523757,49.0,0.061224489795918366,0.11637885923600208,0.8836211407639979
5813,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-15,45,0.9457668253523757,49.0,0.08163265306122448,0.11637885923600208,0.8836211407639979
5814,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-16,34,0.9457668253523757,30.0,0.13333333333333333,0.11637885923600208,0.8836211407639979
5815,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-17,0,0.9457668253523757,0.0,0.0,0.11637885923600208,0.8836211407639979
5816,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,2024-02-18,0,0.9457668253523757,0.0,0.0,0.11637885923600208,0.8836211407639979
5817,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-12,1,-0.08916083916083895,3.0,0.6666666666666666,0.4308390022675737,0.5691609977324263
5818,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-13,4,-0.08916083916083895,8.0,0.5,0.4308390022675737,0.5691609977324263
5819,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-14,6,-0.08916083916083895,4.0,0.5,0.4308390022675737,0.5691609977324263
5820,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-15,3,-0.08916083916083895,7.0,0.5714285714285714,0.4308390022675737,0.5691609977324263
5821,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-16,2,-0.08916083916083895,9.0,0.7777777777777778,0.4308390022675737,0.5691609977324263
5822,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-17,0,-0.08916083916083895,0.0,0.0,0.4308390022675737,0.5691609977324263
5823,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,2024-02-18,0,-0.08916083916083895,0.0,0.0,0.4308390022675737,0.5691609977324263
5824,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-12,4,-5.512121212121213,0.0,1.0,0.6071428571428571,0.3928571428571429
5825,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-13,15,-5.512121212121213,7.0,1.0,0.6071428571428571,0.3928571428571429
5826,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-14,15,-5.512121212121213,12.0,0.25,0.6071428571428571,0.3928571428571429
5827,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-15,24,-5.512121212121213,0.0,1.0,0.6071428571428571,0.3928571428571429
5828,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-16,16,-5.512121212121213,0.0,1.0,0.6071428571428571,0.3928571428571429
5829,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-17,0,-5.512121212121213,0.0,0.0,0.6071428571428571,0.3928571428571429
5830,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,2024-02-18,0,-5.512121212121213,0.0,0.0,0.6071428571428571,0.3928571428571429
5831,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-12,13,0.7391459074733095,12.0,0.08333333333333333,0.15087909559959248,0.8491209044004076
5832,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-13,33,0.7391459074733095,46.0,0.2826086956521739,0.15087909559959248,0.8491209044004076
5833,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-14,31,0.7391459074733095,54.0,0.42592592592592593,0.15087909559959248,0.8491209044004076
5834,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-15,32,0.7391459074733095,35.0,0.08571428571428572,0.15087909559959248,0.8491209044004076
5835,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-16,23,0.7391459074733095,28.0,0.17857142857142858,0.15087909559959248,0.8491209044004076
5836,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-17,0,0.7391459074733095,0.0,0.0,0.15087909559959248,0.8491209044004076
5837,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,2024-02-18,0,0.7391459074733095,0.0,0.0,0.15087909559959248,0.8491209044004076
5838,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-12,5,0.44864677307425405,0.0,1.0,0.42857142857142855,0.5714285714285714
5839,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-13,17,0.44864677307425405,8.0,1.0,0.42857142857142855,0.5714285714285714
5840,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-14,22,0.44864677307425405,22.0,0.0,0.42857142857142855,0.5714285714285714
5841,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-15,9,0.44864677307425405,9.0,0.0,0.42857142857142855,0.5714285714285714
5842,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-16,11,0.44864677307425405,0.0,1.0,0.42857142857142855,0.5714285714285714
5843,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-17,0,0.44864677307425405,0.0,0.0,0.42857142857142855,0.5714285714285714
5844,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,2024-02-18,0,0.44864677307425405,0.0,0.0,0.42857142857142855,0.5714285714285714
5845,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-12,3,0.34158415841584155,4.0,0.25,0.35714285714285715,0.6428571428571428
5846,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-13,3,0.34158415841584155,4.0,0.25,0.35714285714285715,0.6428571428571428
5847,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-14,1,0.34158415841584155,3.0,0.6666666666666666,0.35714285714285715,0.6428571428571428
5848,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-15,4,0.34158415841584155,6.0,0.3333333333333333,0.35714285714285715,0.6428571428571428
5849,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-16,0,0.34158415841584155,3.0,1.0,0.35714285714285715,0.6428571428571428
5850,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-17,0,0.34158415841584155,0.0,0.0,0.35714285714285715,0.6428571428571428
5851,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,2024-02-18,0,0.34158415841584155,0.0,0.0,0.35714285714285715,0.6428571428571428
5852,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-12,8,0.5814136951719786,19.0,0.5789473684210527,0.2402575494680758,0.7597424505319242
5853,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-13,20,0.5814136951719786,30.0,0.3333333333333333,0.2402575494680758,0.7597424505319242
5854,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-14,25,0.5814136951719786,26.0,0.038461538461538464,0.2402575494680758,0.7597424505319242
5855,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-15,13,0.5814136951719786,24.0,0.4583333333333333,0.2402575494680758,0.7597424505319242
5856,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-16,16,0.5814136951719786,22.0,0.2727272727272727,0.2402575494680758,0.7597424505319242
5857,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-17,0,0.5814136951719786,0.0,0.0,0.2402575494680758,0.7597424505319242
5858,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,2024-02-18,0,0.5814136951719786,0.0,0.0,0.2402575494680758,0.7597424505319242
5859,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-12,1,0.5558002936857562,0.0,1.0,0.5182072829131652,0.4817927170868348
5860,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-13,26,0.5558002936857562,39.0,0.3333333333333333,0.5182072829131652,0.4817927170868348
5861,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-14,19,0.5558002936857562,0.0,1.0,0.5182072829131652,0.4817927170868348
5862,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-15,12,0.5558002936857562,17.0,0.29411764705882354,0.5182072829131652,0.4817927170868348
5863,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-16,7,0.5558002936857562,0.0,1.0,0.5182072829131652,0.4817927170868348
5864,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-17,0,0.5558002936857562,0.0,0.0,0.5182072829131652,0.4817927170868348
5865,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,2024-02-18,0,0.5558002936857562,0.0,0.0,0.5182072829131652,0.4817927170868348
5866,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-12,0,0.027138157894736836,9.0,1.0,0.36617826617826615,0.6338217338217338
5867,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-13,12,0.027138157894736836,10.0,0.2,0.36617826617826615,0.6338217338217338
5868,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-14,9,0.027138157894736836,13.0,0.3076923076923077,0.36617826617826615,0.6338217338217338
5869,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-15,10,0.027138157894736836,12.0,0.16666666666666666,0.36617826617826615,0.6338217338217338
5870,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-16,1,0.027138157894736836,9.0,0.8888888888888888,0.36617826617826615,0.6338217338217338
5871,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-17,0,0.027138157894736836,0.0,0.0,0.36617826617826615,0.6338217338217338
5872,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,2024-02-18,0,0.027138157894736836,0.0,0.0,0.36617826617826615,0.6338217338217338
5873,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-12,36,-0.4285714285714286,21.0,0.7142857142857143,0.3945578231292517,0.6054421768707483
5874,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-13,0,-0.4285714285714286,0.0,0.0,0.3945578231292517,0.6054421768707483
5875,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-14,22,-0.4285714285714286,21.0,0.047619047619047616,0.3945578231292517,0.6054421768707483
5876,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-15,25,-0.4285714285714286,0.0,1.0,0.3945578231292517,0.6054421768707483
5877,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-16,7,-0.4285714285714286,0.0,1.0,0.3945578231292517,0.6054421768707483
5878,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-17,0,-0.4285714285714286,0.0,0.0,0.3945578231292517,0.6054421768707483
5879,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,2024-02-18,0,-0.4285714285714286,0.0,0.0,0.3945578231292517,0.6054421768707483
5880,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-12,3,0.14454664914586068,13.0,0.7692307692307693,0.2710622710622711,0.7289377289377289
5881,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-13,7,0.14454664914586068,14.0,0.5,0.2710622710622711,0.7289377289377289
5882,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-14,7,0.14454664914586068,13.0,0.46153846153846156,0.2710622710622711,0.7289377289377289
5883,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-15,7,0.14454664914586068,6.0,0.16666666666666666,0.2710622710622711,0.7289377289377289
5884,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-16,8,0.14454664914586068,8.0,0.0,0.2710622710622711,0.7289377289377289
5885,6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,2024-02-17,0,0.14454664914586068,0.0,0.0,0.2710622710622711,0.7289377289377289
